종목코드,종목명,현재가,대비,등락률,거래대금(원),상장시가총액(원)
270660,에브리봇,"26,200","1,650","6.72","12,878,592,650","332,493,274,600"
121890,에스디시스템,"1,527","-13","0.84","92,293,450","20,296,038,042"
042110,에스씨디,"1,305","46","3.65","4,696,705,114","63,070,081,020"
101490,에스앤에스텍,"89,500","6,300","7.57","36,783,186,100","1,909,471,670,500"
095910,에스에너지,"1,284","-28","2.13","422,597,444","29,407,222,164"
0008Z0,에스엔시스,"33,600","1,700","5.33","8,566,686,625","317,068,550,400"
096630,에스코넥,"700","0","0.00","272,353,004","55,567,131,200"
069510,에스텍,"14,680","60","0.41","211,315,460","160,158,800,000"
288620,에스퓨얼셀,"10,170","320","3.25","260,317,615","70,979,643,720"
058610,에스피지,"156,300","7,800","5.25","79,214,218,800","3,466,321,368,000"
200710,에이디테크놀로지,"37,950","2,250","6.30","8,851,207,125","510,079,194,900"
096690,에이루트,"1,801","1","0.06","1,362,217,902","43,470,832,453"
088800,에이스테크,"3,010","85","2.91","1,246,063,565","227,274,366,340"
312610,에이에프더블류,"1,368","0","0.00","32,500,201","27,711,422,784"
172670,에이엘티,"15,340","1,330","9.49","2,630,066,320","137,450,373,060"
445090,에이직랜드,"32,250","1,900","6.26","3,599,004,650","352,352,470,500"
044990,에이치엔에스하이텍,"16,340","220","1.36","822,385,360","125,579,844,500"
036170,에이치엠넥스,"1,557","27","1.76","1,298,171,589","95,546,279,682"
355690,에이텀,"5,120","400","8.47","315,985,696","27,673,497,600"
045660,에이텍,"10,050","250","2.55","375,656,660","83,013,000,000"
224110,에이텍모빌리티,"9,610","120","1.26","140,975,925","51,317,400,000"
200470,에이팩트,"7,770","140","1.83","18,999,086,840","329,153,462,610"
262260,에이프로,"5,610","280","5.25","316,942,600","81,166,332,720"
230240,에치에프알,"13,800","170","1.25","1,499,484,005","183,664,200,000"
247540,에코프로비엠,"219,000","4,500","2.10","233,566,733,750","21,418,494,336,000"
073540,에프알텍,"2,005","-15","0.74","52,683,700","22,857,000,000"
036810,에프에스티,"44,450","1,700","3.98","13,059,036,450","975,959,668,600"
317770,엑스페릭스,"2,835","25","0.89","983,611,792","94,335,138,135"
333620,엔시스,"6,560","50","0.77","135,996,120","69,249,616,640"
101400,엔시트론,"484","-23","4.54","1,608,361,992","34,098,153,320"
096870,엘디티,"2,355","10","0.43","81,387,712","19,659,537,645"
073110,엘엠에스,"5,140","-10","0.19","40,929,670","45,724,180,700"
037950,엘컴텍,"813","13","1.62","442,502,810","68,655,832,947"
226590,엠디바이스,"20,200","1,810","9.84","33,351,955,140","214,741,836,800"
033160,엠케이전자,"10,250","300","3.02","2,840,837,720","231,613,920,000"
033310,엠투엔,"1,952","18","0.93","773,229,245","78,748,034,912"
105550,엣지파운드리,"1,537","37","2.47","629,033,779","120,357,937,387"
192410,오늘이엔엠,"790","-17","2.11","269,051,751","36,862,642,670"
080520,오디텍,"3,045","45","1.50","49,131,485","34,476,759,765"
138080,오이솔루션,"16,960","630","3.86","4,609,222,615","201,737,249,600"
080580,오킨스전자,"14,390","840","6.20","16,106,608,865","296,163,122,640"
109080,옵티시스,"8,760","-10","0.11","322,228,585","49,371,360,000"
380540,옵티코어,"3,650","85","2.38","3,197,468,342","178,095,059,550"
122990,와이솔,"6,170","140","2.32","443,275,240","164,363,129,770"
155650,와이엠씨,"3,835","165","4.50","244,343,340","74,684,162,930"
273640,와이엠텍,"8,110","120","1.50","232,369,390","88,934,260,000"
032820,우리기술,"9,170","400","4.56","112,879,161,490","1,529,159,764,300"
115440,우리넷,"7,880","160","2.07","1,157,146,640","85,059,020,960"
153490,우리이앤엘,"645","7","1.10","49,753,894","33,204,600,000"
065680,우주일렉트로,"33,800","1,350","4.16","1,283,336,200","312,327,919,800"
101160,월덱스,"26,350","1,650","6.68","8,089,603,575","435,064,665,550"
289930,웨이비스,"13,970","570","4.25","3,170,943,685","174,898,714,210"
043590,웰킵스하이텍,"648","27","4.35","77,808,359","17,584,621,776"
479960,위너스,"10,070","260","2.65","98,882,260","68,989,570,000"
044340,위닉스,"5,100","90","1.80","120,210,595","91,154,467,500"
459100,위츠,"6,980","170","2.50","509,534,560","93,287,700,000"
097800,윈팩,"569","9","1.61","523,273,449","77,640,180,301"
203450,유니온바이오메트릭스,"3,325","10","0.30","197,529,470","46,812,698,275"
048430,유라테크,"8,000","110","1.39","289,134,710","92,160,000,000"
264450,유비쿼스,"12,440","-210","1.66","2,562,549,490","182,438,732,920"
069330,유아이디,"1,072","-2","0.19","87,069,257","15,212,849,552"
049520,유아이엘,"3,755","145","4.02","752,360,931","121,089,002,020"
179900,유티아이,"23,800","300","1.28","1,909,159,175","471,011,805,600"
191410,육일씨엔에쓰,"4,150","-550","11.70","12,341,051,343","46,497,658,250"
073490,이노와이어리스,"30,850","1,450","4.93","3,811,966,025","234,578,649,100"
215790,이노인스트루먼트,"548","18","3.40","54,630,230","22,075,165,652"
272290,이녹스첨단소재,"38,200","2,700","7.61","76,296,403,125","761,236,535,600"
264850,이랜시스,"8,530","0","0.00","13,662,855,670","258,413,040,360"
054210,이랜텍,"10,570","430","4.24","2,260,375,810","267,328,089,700"
115610,이미지스,"2,430","555","29.60","41,004,083,675","57,439,217,340"
131400,이브이첨단소재,"1,944","44","2.32","1,749,010,634","115,846,618,608"
091120,이엠텍,"8,030","190","2.42","430,686,755","137,577,476,080"
