종목코드,종목명,현재가,대비,등락률,거래대금(원),상장시가총액(원)
115180,큐리언트,"33,850","-1,800","5.05","12,194,715,250","1,258,944,697,950"
405100,큐알티,"17,870","670","3.90","2,377,001,235","219,609,808,870"
096240,크레버스,"12,200","-10","0.08","164,576,220","133,445,796,000"
199800,툴젠,"58,700","-800","1.34","1,523,919,500","526,834,671,900"
321550,티움바이오,"5,850","140","2.45","816,519,925","169,953,486,300"
388870,파로스아이바이오,"9,600","190","2.02","1,296,995,170","124,280,947,200"
0015S0,페스카로,"23,300","300","1.30","13,298,305,900","225,141,609,000"
468530,프로티나,"81,500","6,200","8.23","17,115,828,250","891,567,620,000"
237820,플레이디,"4,250","-15","0.35","103,444,101","54,515,345,000"
347740,피엔케이피부임상연구센타,"2,385","35","1.49","46,555,555","71,575,223,760"
034950,한국기업평가,"96,300","-200","0.21","248,878,300","437,251,498,200"
066980,한성크린텍,"1,265","25","2.02","366,532,244","65,697,933,125"
045100,한양이엔지,"31,300","1,650","5.56","4,116,494,600","563,400,000,000"
084990,헬릭스미스,"6,170","-40","0.64","3,309,642,645","284,392,557,490"
187660,현대ADM,"3,320","215","6.92","19,679,042,477","184,147,959,960"
037440,희림,"4,420","225","5.36","670,294,229","61,537,339,500"
