종목코드,종목명,현재가,대비,등락률,거래대금(원),상장시가총액(원)
008250,이건산업,"4,710","350","8.03","1,607,447,302","51,586,910,850"
025820,이구산업,"5,780","380","7.04","4,786,497,480","193,294,760,000"
457190,이수스페셜티케미컬,"107,500","3,900","3.76","93,236,704,700","3,247,390,100,000"
007660,이수페타시스,"118,400","7,800","7.05","137,850,151,350","8,691,651,529,600"
005950,이수화학,"9,480","520","5.80","4,320,684,855","249,268,722,120"
074610,이엔플러스,"-","0","0.00","0","37,494,481,920"
102460,이연제약,"11,140","70","0.63","780,145,190","207,057,074,540"
084680,이월드,"1,630","94","6.12","693,829,361","231,144,094,590"
014990,인디에프,"764","19","2.55","129,697,996","57,386,328,180"
023800,인지컨트롤스,"7,260","200","2.83","758,463,200","114,774,770,220"
023810,인팩,"8,640","220","2.61","481,250,220","86,400,000,000"
249420,일동제약,"38,200","1,950","5.38","12,731,224,450","1,208,581,226,400"
000230,일동홀딩스,"11,900","340","2.94","373,988,560","137,330,760,000"
003120,일성아이에스,"24,150","-50","0.21","869,126,375","321,195,000,000"
003200,일신방직,"13,320","470","3.66","899,724,010","305,827,200,000"
007570,일양약품,"-","0","0.00","0","249,067,915,200"
008500,일정실업,"3,110","0","0.00","110,211,545","18,660,000,000"
081000,일진다이아,"13,170","360","2.81","550,009,380","187,053,180,750"
020760,일진디스플,"-","0","0.00","0","46,465,394,382"
103590,일진전기,"65,200","5,800","9.76","39,084,051,500","3,109,087,428,000"
271940,일진하이솔루스,"13,850","370","2.74","507,198,950","502,937,681,500"
226320,잇츠한불,"11,570","250","2.21","267,926,070","253,722,174,550"
033240,자화전자,"34,800","3,050","9.61","25,761,559,850","757,130,932,800"
000950,전방,"38,300","1,550","4.22","192,885,725","64,344,000,000"
079900,전진건설로봇,"65,500","15,100","29.96","65,914,209,950","955,811,697,500"
194370,제이에스코퍼레이션,"12,700","510","4.18","2,490,362,240","368,512,826,600"
271980,제일약품,"14,370","180","1.27","208,138,360","211,309,010,640"
001560,제일연마,"9,500","100","1.06","72,843,720","93,100,000,000"
004910,조광페인트,"4,970","150","3.11","204,027,695","63,616,000,000"
004700,조광피혁,"73,400","500","0.69","861,859,450","488,046,729,200"
001550,조비,"10,770","40","0.37","338,073,785","55,920,414,030"
462520,조선내화,"13,810","40","0.29","123,366,430","163,719,870,080"
120030,조선선재,"101,000","100","0.10","261,207,800","127,022,751,000"
018470,조일알미늄,"1,292","3","0.23","914,642,938","163,608,183,532"
002600,조흥,"159,200","-700","0.44","9,182,000","95,520,000,000"
185750,종근당,"85,200","1,400","1.67","3,175,388,850","1,175,996,856,000"
063160,종근당바이오,"21,250","750","3.66","407,385,475","116,576,692,500"
001630,종근당홀딩스,"49,700","750","1.53","431,959,575","248,990,091,700"
109070,주성코퍼레이션,"831","14","1.71","116,711,158","43,885,301,130"
044380,주연테크,"414","6","1.47","54,223,695","26,695,374,948"
